tweetid,user,data_lemmatized,date,lang,sentiment
7.711E+17,elevenfemixunga,Mi corasonsito me pide a gritos Clexa fanfics pero de los bonitos profundos que te dejan llorando ,31/08/2016 21:37,es,1
7.71099E+17,audreymolgar,"@audreymolgar ay si, pero no puedo cambiar el username y soy un numero raro  aiuda",31/08/2016 21:36,es,-1
7.71099E+17,ParanoidNeva,"@Fourty35 



Si mañana sigues malita te dedico una canción.

(Mía no ",31/08/2016 21:35,es,0
7.71103E+17,Chaves_4,@johanna_196 el sábado unas risas todos juntos... A por otro año más! ,31/08/2016 21:52,es,1
7.71103E+17,cienciabrujula,"@ElSpeaker Es un aspecto poco conocido del Sistema Solar, que probablemente aún haya cosas por descubrir ahí fuera ",31/08/2016 21:50,es,1
7.71103E+17,Akrillex17,@PitDiamondcore  Que cabrones..... puffff  .... Bueno se empieza de nuevo no pasa nada jejej ,31/08/2016 21:49,es,0
7.71074E+17,CliftJose,"@javier_depecos Otro para ti Javier, me ha hecho mucha ilusión tu respuesta. Gracias de corazón  feliz noche.",31/08/2016 19:56,es,1
7.71048E+17,ArniSalvi,@OriannaSenpaii conmigo siemprw puedes hablar ,31/08/2016 18:10,es,1
7.71047E+17,n_everdeen,#HappyJungkookDay #꾹이생일ㅊㅋ Galleta bonita *.* Feliz cumpleaños al mejor maknae del mundo ,31/08/2016 18:10,es,1
7.71047E+17,StrongbyJacks,@AlvaroAuryn en noja estuviste genial pero ¿sabes una cosa? Nos vemos en madrid para despedirnos  #askalvarogango,31/08/2016 18:07,es,1
7.71052E+17,Elena521,"Chicxs nunca idealicéis demasiado a una persona, que luego os da mg en facebook y rompéis un espejo de la emoción ",31/08/2016 18:27,es,-1
7.71051E+17,calfofduty10021,@GamerXtraX Aun no  No tengo algunas legendarias aun ,31/08/2016 18:24,es,-1
7.71054E+17,naatmaribona_,Tengo tantísimo sueño que cada vez que me levanto y ando me choco con la pared en serio me siento súper gilipollas ,31/08/2016 18:34,es,-1
7.71053E+17,verii_180,"3 años siguiéndote y ni una mención, con lo que te quiero  @AlvaroAuryn  #askalvarogango",31/08/2016 18:33,es,-1
7.71055E+17,verii_180,"Me haces bullying intenso, me vas a hacer caso algún día?  @AlvaroAuryn  #askalvarogango",31/08/2016 18:41,es,-1
7.71057E+17,JavierRubia92,"@Dalek_fan qué va  me levanté agotado, de no poder salir de la cama de las pocas fuerzas que tenía",31/08/2016 18:49,es,-1
7.71057E+17,merceroura,"@crisasanz gracias, guapa!! menuda promoción me haces!! eres un sol ",31/08/2016 18:48,es,1
7.70989E+17,IPrieto10,"@XimoVR @gsus_77 @mediavida5 lo bueno y lo malo, ojo. Que a nosotros fijo que nos quitan alguno. ",31/08/2016 14:18,es,-1
7.70989E+17,Ann_Acid,Se ha ido de mi espalda y no se como ha acabado dejandome en una esquinita de mi propia cama ,31/08/2016 14:17,es,-1
7.70981E+17,kirsweg,"@LaPonyRosa nu , no sirve cualquiera  Lo probé hace poco para una app coreana y no me dejaba u^u por lo de la tarjeta de crédito",31/08/2016 13:44,es,-1
7.70973E+17,DeseoLiterario,@Lenavg3 jajajaja si si. Buscaré en Pinterest algo así  gracias 😘,31/08/2016 13:15,es,1
7.70977E+17,noseashetero,@noseashetero 10/10 lindo a ver si vuelves a León que se te echa de menos por aquí  quiero abrazarte ✨,31/08/2016 13:31,es,1
7.70977E+17,OskarGoVi,"@aaron_np @OjeraFarlopera_ @Nerea_RMCF93 somos antifas y bebemos agua de pantanos que hizo Franco.... que pena  
Mira, me meo 😂😂",31/08/2016 13:29,es,-1
7.70977E+17,PattyCavallone,"@LuciaDollface Ya ves, parece un comic más maduro pero el dibujo se delata solo ",31/08/2016 13:29,es,0
7.70997E+17,oscsg,@oh_gabi genial! Ahora ya mucho mejor que con las tres primeras aún así todavía hay cosas que pulir ,31/08/2016 14:48,es,1
7.70996E+17,quintanapaz,"@UnAustracista @CarlesRH Metáfora=Comparación, que es lo que dije. Un poquito de teoría literaria ",31/08/2016 14:44,es,-1
7.70953E+17,quintanapaz,@agarotadipanema @montano66 Yo solo cité la gran definición que dio de ellos muy pronto el artista Omar Jerez ,31/08/2016 11:55,es,1
7.70982E+17,OskarGoVi,"@aaron_np @OjeraFarlopera_ @livetodie77 @Nerea_RMCF93 no tenemos para cerveza, somos pobres y sucios. No nos dejan entrar al bar ",31/08/2016 13:50,es,-1
7.71023E+17,luisnova_9,@Putaqueen7 esta la página petada desde hace días ,31/08/2016 16:34,es,0
7.71022E+17,rauljerico,"@cantagalli Pasa el link de la mas interesante please, por no ver 5 veces lo mismo ",31/08/2016 16:30,es,-1
7.7109E+17,muguruzo94,Mingafria harrison. Si por un casual consigues ganar me pagas la noche de hoy. No te meto presión. Tu verás. ,31/08/2016 20:57,es,0
7.71089E+17,iriayselene,Os recomendamos seguir las listas porque Spotify no nos permite tenerlas públicas y colaborativas al mismo tiempo ,31/08/2016 20:56,es,-1
7.71093E+17,GemaCouto,@JL_Blanco Gracias por la información. Parece que el olor ha cesado. Ayer pasó lo mismo sobre la misma hora ,31/08/2016 21:12,es,-1
7.71093E+17,Alis_8496,@Paco_Pinero Pero ya te digo que me encantaría tener esta conversación contigo en otras circunstancias ,31/08/2016 21:09,es,0
7.71094E+17,simpy322,Hay que respetar las posturas de todo el mundo frente a las situaciones que se le presentan. Por algo no somos todos iguales ,31/08/2016 21:15,es,0
7.71115E+17,itsannhere,"@paulakuyen 🐥

-tu pelo
-eres una de mis mejores amigas
-no mereces estar mal por nadie 
-compañera pastel!",31/08/2016 22:36,es,0
7.71114E+17,neussgutierrez,"@jc_pblanco ya.. se le va, pero me gustó igual  lo siento, sino.. BLME está bien adaptado o los libros de Sparks ",31/08/2016 22:35,es,1
7.71118E+17,osnapitzmireia,"entre odio día tras día, la muerte de su hermana, la muerte de su amiga, el divorcio de sus padres cuando era pequeña, el lupus, etc ",31/08/2016 22:51,es,-1
7.71117E+17,mariaasm12,"@ViKo_LH mira hijo de puta me cago en tu puta madre JAJAJAJAJAJAJJAAJAJA ya podré ir en 2018, ya... ",31/08/2016 22:48,es,-1
7.71119E+17,CesarHurtado,"@AmuntValencia_ No te preocupes, pero como hay tanta mala baba en Twitter pensaba que había sido por eso ",31/08/2016 22:52,es,0
7.70553E+17,kimeAs,"@YooHooKane @Stellone_Cthun eres un sinvergüenza,hay ke dormir mas,yo he dormio 6 horas (porke no tengo legion hasta hoy) ",30/08/2016 09:26,es,-1
7.70551E+17,MariaFlorBlanco,"@JVSantacreu  Gran experta Rosa en freir huevos, parecen gemelos. (a mí no me salen tan iguales) ",30/08/2016 09:17,es,1
7.70551E+17,JohannSoirees,"Buenos días Magaluf !  👌🏻✅
• @BHmallorca • #BHmallorca#Magaluf #Mallorca #Island #Summer2016… https://t.co/amAnsSDaxI",30/08/2016 09:17,es,1
7.7055E+17,l0velyhar0ld,he soñado una cosa muy rara con los personajes de PLL y luego como que estaba en la real life y conocia a Shay y a Lucy y y y ,30/08/2016 09:15,es,-1
7.70559E+17,gorkanunez,"Buenos días, @eslosiguiente . Lo siguiente de triste es abatido. 
Ánimo que siempre que llueve escampa. ",30/08/2016 09:50,es,-1
7.70521E+17,gmoret,@escolano y és una lastima porque tiene muy buenas ideas de diseño y al no pasar por Java rinden guay...pero MicroSoft y sus cosas ,30/08/2016 07:17,es,-1
7.70471E+17,Thranduilina,"Nuevo trailer! #PokemonGo en minecraft! Espero que os gusten las pokecasas  os las imaginabais así por dentro? 

https://t.co/D2sH0op1ei",30/08/2016 04:00,es,1
7.70548E+17,ConRaizz,"Han llegado las primeras #granadas   La primera ensalada con tintes otoñales cae hoy! 
#eco… https://t.co/DICRGhwe5X",30/08/2016 09:07,es,1
7.70547E+17,lramosneira,@julwiki no sabía que la remasterizada se parecía a la primera temporada de Falcon Crest ,30/08/2016 09:02,es,0
7.70033E+17,6_LP,"@_ArtificialRed_ gracias tocaya  Pero.. es que es verdad da rabia.. ni un extremo ni otro, si hay machismo voy a ser la primera que va..",28/08/2016 22:59,es,-1
7.69978E+17,Romana40,"@NovatilloTotal ahora escribo las cartas. Seprona no, qué por suerte me han cuidado Pepito muy bien ",28/08/2016 19:19,es,1
7.6998E+17,neussgutierrez,"@RanLuna13 la Odisea es uno de mis libros favoritos, y de Shakespeare por ejemplo me encanta Hamlet ",28/08/2016 19:28,es,1
7.69979E+17,neussgutierrez,"@SilversunRhythm bueno, Los miserables es un libro ""pesado"" o el Silmarillion, y amo los dos, así que valdrá la pena ",28/08/2016 19:26,es,1
7.70055E+17,alvarxshoo,@HausofMai @julenfenty ha sido genial conocerte maite te quiero mucho en serio una monada de chica ,29/08/2016 00:27,es,1
7.70219E+17,alcarajo__,hoy me han traído a mi perra después de seis días sin verla y está to nerviosa y más delgada ,29/08/2016 11:20,es,-1
7.70192E+17,nereust777,"dreamer para siempre  @OfficialCritika @OfficialSaik os quiero chicos 
quier abrazaros https://t.co/oLDFpQ0Cd9",29/08/2016 09:30,es,1
7.70189E+17,interporc,@josey_dani ¡Qué pintaza! Tanto la chistorra como el lomo son productos deliciosos. Probaremos vuestra sugerencia en frío y en bocadillo ,29/08/2016 09:19,es,1
7.70189E+17,aladroqe,"@TeoGarciaEgea @paconadal De nuevo, encantado. Y a mi tampoco me gustan esos titulares tendenciosos. Pero tampoco los opuestos  Saludos.",29/08/2016 09:19,es,0
7.70189E+17,jdanielaguilar,@Candiecita tanto tiempo siguiéndote y leyendo las cosas bonitas q ponías y ahora ya no me dejas? ,29/08/2016 09:17,es,-1
7.70225E+17,hermesni,@EspeculacionCP Échate años y muchas horas aprendiendo y practicando  podría ser un buen título.,29/08/2016 11:42,es,1
7.70224E+17,gaab75,".@donecperficiam6 ¿Me dice garrullo, llamándose Domingo? Esa es buena  @RLEGAZ @UrsulaBayer @gabrielrufian",29/08/2016 11:39,es,0
7.70217E+17,WarnerMusicES,"@raquel_lpz Hola Raquel. Ya avisamos que por desgracia hubo un cambio de planes y no podrán venir en 2016, estamos intentándolo para 2017 ",29/08/2016 11:08,es,-1
7.70239E+17,SandraayusoSp,Me duele mucho la cabeza tio ,29/08/2016 12:39,es,-1
7.70238E+17,TostadoraAPilas,"@NereeSantome Nope, es respingona  De chiquitin el bullying con eso fue real.  Para bonita ya estás tú Nere ~",29/08/2016 12:34,es,0
7.70237E+17,Iriagparente,@flyintothestorm @SelenePetalos Mmmm yo tampoco te puedo decir nada  Supongo que lo lógico sería que lo tuvieran pero a saber,29/08/2016 12:30,es,-1
7.70237E+17,ManudoCapo,"@LionQueenOfJah No, somos egoístas por distintas circunstancias e intereses. Solos estamos todos socia, es cosa de hacerse ",29/08/2016 12:29,es,-1
7.70236E+17,RbnRguez23,He capturado mi primer gimnasio en el Pokemon Go. Cierto es que es probable que no tarden ni 10 minutos en quitarmelo. Pero mola ,29/08/2016 12:24,es,1
7.70241E+17,Silvi_ta,"Me hubiera encantado contaros el martirio de san Juan Bautista, que es como de peli. Con Herodes, Salomé...pero no me ha dado la vida ",29/08/2016 12:45,es,-1
7.70227E+17,Urticante,venga ya hombre jope tias yo quiero cosas intensas no me hagais estas preguntas ,29/08/2016 11:50,es,-1
7.70226E+17,ManudoCapo,Quiero que te fijes en mi interior pero me pongo unas tetas de talla cien y el escote más grande que haya ,29/08/2016 11:46,es,-1
7.70215E+17,SanzIrles,@manozom @carisimolider No  Justamente el hilo empezó porque yo sostengo que Mason es un pésimo HH.,29/08/2016 11:02,es,-1
7.70213E+17,Manuel180694,"@lococamionero  Otra cosa es que no tuviera seguridad social, porqe no era obligatorio en su situacion. Lee, los libros no muerden ",29/08/2016 10:55,es,-1
7.70243E+17,JMelero1,"@BetisFans7 @AntonioViola1 Yo solo por llamar a tu equipo ""EL GRANDE DE SEVILLA"" te bloqueaba Jojojojo ",29/08/2016 12:51,es,-1
7.70243E+17,glowingseungri,"joder pobres hombres están oprimidos por mujeres que les obligan a afeitarse 
#justice4hombres https://t.co/C09iDQQr39",29/08/2016 12:51,es,-1
7.70099E+17,xngelfurler,"Mañana me veré las que faltan, pero la mejor de la noche no ha sido Britney vaya  Me ha decepcionado",29/08/2016 03:20,es,-1
7.70079E+17,nacho_merinob,"@jose97angel el canal de ""Global Talents"" suele ser rápido en subir actuaciones, valoraciones, previos, y resultados...   ",29/08/2016 02:02,es,1
7.70204E+17,AriDarkHime,"Pues mi cuerpo por dinero no he ofrecido, pero mi tiempo sí. En plan, si tienes la absurda idea de quedar conmigo, pagas tú TODO. ",29/08/2016 10:16,es,-1
7.70203E+17,AndresMachoXIII,... pues no tengo exámenes en esas 2 semanas de margen. Ahora se viene la gran pregunta ¿iréis todos los que fuisteis a la MGW? ,29/08/2016 10:15,es,0
7.70202E+17,grierfully,De verda soi tan lameculos ,29/08/2016 10:10,es,-1
7.70268E+17,thatsmxrinx,@judithgoan porque por no cargarlo con un cable oficial me he cargado la bat y el nuevo que me llega mañana es de sony ,29/08/2016 14:34,es,-1
7.7027E+17,DMrcd,"@cduranestany Es que se lee cada cosa , menos mal que a ese lo deje de seguir cuando terminó la temporada pasada .Mi salud es lo primero ",29/08/2016 14:42,es,-1
7.70246E+17,albulapass_,@HijodeBilharzio Tengo la curiosa fortuna de que en estas semanas solo puede ver las etapas del finde ,29/08/2016 13:05,es,1
7.70245E+17,Mari_Estopera,La Esteban promocionando el concierto de Estopa en Leganes...Que empiecen las bromas sin gracia sobre lo barriobajeres que somos todes ,29/08/2016 13:02,es,-1
7.70245E+17,Rijoleau,Si Peter Iglesias le hubiese hecho caso a su segundo ya estaría el gobierno solucionado hace mucho ,29/08/2016 13:01,es,-1
7.70282E+17,MiriamVilaplana,"@LoretoBazo Stranger y Mr. Robot ya las he visto, pero eres la segunda que me recomienda The get down, así que a por ella voy, gracias! ",29/08/2016 15:26,es,1
7.70261E+17,rafadiario,"A principios de Septiembre saldrá mi nuevo tema en forma de vídeo, ya tengo ganas de que lo escuchéis! ",29/08/2016 14:06,es,1
7.70278E+17,Xanetia,@passion4english Gracias por la info  Lo bueno sería saber si aceptan libros en inglés.,29/08/2016 15:13,es,1
7.70278E+17,elevenfemixunga,@Crisnosesae @l30n4_ @Beatrice_Val en serio? No sabía eso de ella  se me ha caído su imagen a tope,29/08/2016 15:12,es,-1
7.70287E+17,CarmenHerrero15,@marmana6 mi anterior tweet solo iba por ti que eres la única que ha demostrado conocerme bien ,29/08/2016 15:47,es,1
7.70287E+17,alex578xd,"Nunca vi a nadie gritar de terror ni saltar tanto en tan poco tiempo JAJAJAJAJAJAJAJAJAJAJAJAJA
P no soy cruel, fue con cariño ",29/08/2016 15:47,es,-1
7.7028E+17,juanarchilla94,"Me dice la tía y cuanto tardarias en llegar al carrefour de hortaleza
Y y pues poco, vivo en la plaza de chueca ",29/08/2016 15:19,es,-1
7.70279E+17,c8d5be0c506c4e7,Voy a echarme una siesta que me duele la cabeza que está que me explota😞. Pasad una buena tarde ,29/08/2016 15:17,es,0
7.70259E+17,iMisut,@jm_allue @PuntoDeVictoria @xavigarriga @PirrakasIPL lo importante es saber cuando! Por si hay que evitar compras foráneas ,29/08/2016 13:57,es,0
7.70258E+17,Zheus2802,@pvaya @Sailor_Tesserei @Sh3rryMH es que es una reivindicación muy de moda... Ya sabes... de gente pedante como yo ,29/08/2016 13:54,es,0
7.70251E+17,GeyshaDanna,@Nonnes78 Hola guapísima! Nos encantaría hablar contigo por dm.. se puede pasar? ,29/08/2016 13:25,es,1
7.70251E+17,Urticante,@IchDavos Esta bastante guay porque es muy flexible en cuanto a horarios y tecnica que quieras explorar ,29/08/2016 13:24,es,1
7.70231E+17,grancasinolp,"Ensalada de Salmón, una de las ricas propuestas en el menú de hoy  
#MenuDiario #RestauranteCasinoLasPalmas https://t.co/tdhagu3Hgf",29/08/2016 12:06,es,1
7.7023E+17,albasoriaxv,"estoy entre dos, pero las dos son súper caras ",29/08/2016 12:02,es,-1
7.70229E+17,LoneWolver,@shielledfox Jope Ojalá algún día poder hacerte fotos  osea no soy fotógrafo ni nada pero eso,29/08/2016 11:59,es,-1
7.70248E+17,BukoTek,"Si está claro, la culpa es mía ",29/08/2016 13:14,es,-1
7.70252E+17,vanneontravel,"@AlexBellamyLeto cuando queráis os llevamos a un gran lugar para comerlos, a buen precio ",29/08/2016 13:28,es,1
7.70255E+17,sanroman1952,"Las Palmas nuevo y modesto líder de 1ª división empieza por ""L"" como Leicester...  #ahílodejo ",29/08/2016 13:40,es,1
7.70257E+17,teriesdetimismo,Y en nada estará disponible vía #soundcloud mi nueva sesión con el mejor house y un rollazo flipante ,29/08/2016 13:48,es,1
7.70228E+17,DanielRSanchez_,"@HurricaneOfFire Estoy recuperándome del vídeo y el momento ""(bird shit)""
Parece una parodia de sí mismo ",29/08/2016 11:55,es,-1
7.70052E+17,nacho_merinob,"Donde desde los #Over25, parte como una de las aspirantes con grandes opciones de llegar a las galas...  

https://t.co/IUKuoWSlE8",29/08/2016 00:12,es,1
7.7005E+17,xzaynfeels,Yo ahora podría estar en mi casa de zgz viendo los premios en la tele tan ricamente l tenerlos grabados pero no ,29/08/2016 00:06,es,0
7.70075E+17,weasleykaty,"Quiero teñirme el pelo, pero a la vez no, y tampoco sé de qué color, solo sé que quiero hacer algo y es muy sad ",29/08/2016 01:45,es,-1
7.70132E+17,Frangndara,"Buenos días. Lunes duro de vuelta al trabajo, al calor, al metro, a los madrugones y a la rutina 
#BuenosDias",29/08/2016 05:30,es,-1
7.69982E+17,Lenika08,"@Mavi_Vieira perfecto!  Nada mejor que incitar a lectura. Ya me contarás que tal, es mágico. De esos para ""niños"" que no son para niños",28/08/2016 19:36,es,1
7.70021E+17,sarutsu,Still falling for you es genial omg Aunque ver la cara de Ellie con todos los retoques botoxiles me entristece ,28/08/2016 22:09,es,0
7.70195E+17,reemplazable,"@jmiguel @carrero Claro, yo quería por eso de manifiesto, hay cables chinos cojonudos. Otra cosa es que te compres el mas barato ",29/08/2016 09:44,es,1
7.70212E+17,96_Yeyo,"@ManuelaCarmena necesitamos fuentes con pitorro en Vallecas, que la mayoría están rotas  @MADRID",29/08/2016 10:49,es,-1
7.70213E+17,jetblckmcvey,la foto que subió niall me pone triste porque quiero ser liam en esa foto además de que sale precioso ,29/08/2016 10:52,es,-1
7.70737E+17,angelabluex,en plan bonito  porque yo no,30/08/2016 21:37,es,0
7.70737E+17,Nyxtallica,@MarinayTal Te pico mucho. Eres muy graciosa. Me río con tus chistes de kk. Me odias porque no me gusta Suicide Silence ,30/08/2016 21:36,es,0
7.70735E+17,Casperiino,"@IAzek4629 lo se  pero no miraba la acc, solo miraba de vez en cuando el combo y me emocionada y nervios y shit",30/08/2016 21:28,es,0
7.70638E+17,CGRepresa,"@Tyucan1 lo mismo puedo decir de tu fanart  y por cierto, tu cómic, muy divertido!",30/08/2016 15:04,es,1
7.70723E+17,dcortecero,"@RSD_Spain menudo honor!! Me pilláis justo de vacaciones, pero a la vuelta hablamos ",30/08/2016 20:40,es,-1
7.70725E+17,_AdrianHugo,"@jramonfernandez @DianaMarqus1 vamos, que hay normas absurdas y muchas se están levantando, pero hay que estratificar ",30/08/2016 20:49,es,-1
7.70724E+17,aykrmela,"@kikolo777 Pero si tú sólo comes paellas-de-verdad, japo pijo yr a  cosas desas de subir a Instagram, homrepordios ",30/08/2016 20:46,es,-1
7.70709E+17,HerreraUsagre,@JCesarPL @GuidoBCor Faltaría. Pensaba en cómo se construyen los discursos y quiénes los emplean. Es un debate interesante. ,30/08/2016 19:44,es,1
7.70719E+17,CLebaniegoEnRed,@manue1112 Quedan ocho meses y aún está todo por hacer. Confiemos en poder realizar el Proyecto que tenemos planteado. Paciencia ,30/08/2016 20:24,es,1
