data_lemmatized,sentiment
circunstancia normal tras lesionarse nio aos iniciar retirar custodio padre,-1
acab cine espaol bueno artculo luis martnez recorte cine,1
entender xq salir cada martes repetir q decir rbcb lunes,-1
noticiar descombacantes est disponible,1
soraya rodriguez psoe recortar diez mil millón enmendar totalidad propio presupuesto,-1
mesar congreso rechazar comparecencia pedir x psoe tras alegar q solicitar plazo,-1
preocupante decir gestin gobernar recordar previsible rajoy,-1
segundo rajoy descolgar telfono llamar rubalcaba hablar recortar decir,-1
pp bloquear comparecencia rajoy congreso debatir recorte hablar diputar maana barón sbado,-1
portavoz socialista decir rajoy llamar rubalcaba considerar mostrar milisegundo incapacidad gestionar crsis,-1
ao celebrar conferenciar madrid apuntar,1
falto hacete atrever terapia afrodisiaco abril teatro arlequn gran ir madrid esperar,-1
maana hablar padre q desear hacer realidad,1
qu empea retrasar momento dar contar congreso ajuste sanidad educacin,-1
recortar mil millón cargar sistema decir,-1
monagouna mocin d censurar traer frescosi seorpara q gobernar cabeza si poder hacer testosterona,-1
rt guindo defender evadirse paso mercar cortar plazo ir,-1
salir crisis slo austeridad plan ajustar ana botella precisar empujn pblico,-1
observatorio bbva percibir seales positivo productividad exportación espaolas,1
nuevo carta alvaro marichalar insistente insulto pilar rahola,1
jajaja reinar disparar froiln nios siempre paso coomoo qu nios,-1
embalse ganar hectmetros tras lluvia,1
infante elena nios siempre pegar susto ir atlas,-1
situacin dramtica correr riesgo formalmente intervenir rosadez comparar situacin mayar,-1
rosa dez pedir pactar legislatura mayora fuerza polticas d garantas dentro esp,1
nadalnole bernabu enfrentarn julio batir rcord asistencia recaudar dinero solidario all habr,1
momento dificilgobiernooposicinsindicatospatronaldebieran hablar ellosno travs medio,-1
rosa dez upyd decir bordar intervencin reclamar pactar legislatura todo fuerza polticas,0
aznar pedir impulsar nuevo renovador reformista espaa hacer dsd cdiz pleno acosar primo riesgo avanzar,1
claramente psoe defender modelar actualy gobernar acordar ppy pp guindo,-1
aalonso psoe practicar radicalidad obstruccin parlamentar,-1
portavoz pp denunciar psoe oposicin practicar radicalidad obstruccin,-1
nuevo edicin cai coche ao internet,1
alfonso alonso pp ningn recortar adicional presupuesto reformar diferente,1
aalonso decir recorte perseguir hacer sostenible mostrar sociedad menos aos milisegundo luego,-1
bueno compaia rt hoy joaqun vila,1
aalonso pedir cambiar actitud grupo parlamentario aportar positivo,1
portavoz pp caminar reformar cambiar realidad espaa psoe procesar desestabilizacion politica,-1
gallardn traspas metro centímetro aguirre decir tena euro aquel polvo venir lodo tarifazo,-1
portavoz pp decir socialista ver lneas rojo ver nmeros rojo sanidad educacin,-1
acompaa bonito foto,1
marcar gol hambre necesitar ayudar vencer rival marcar celebrar gol,1
aguirre reclamar rajoy llamar psoe consensuar reformar profundidad autonomas,0
alfonso alonso pp parecer irresponsabilidad decir espaa ir ser intervenir ir suceder,-1
montoro anunciar recorte sanidad denunciar coste sueldo excesivo rtve seguir oír gobernar recorte proyectar,-1
rt primo riesgo espaa aproximar zona rescatar,-1
esperanzar aguirre desatar liberalismo centralismo plantear comunidad devolver sanidad educacin justicia,1
gracia chico tweets alegrar gustar temaeste verano petarlo todavia mas abrazo,1
perdonar impuesto defraudador fiscal querer hacer pagar bachillerato ciudadano pagar impuesto,-1
ir convencer esperar ciudadano tampoco poltica econmica basar solo recortar gastar salir,-1
cada mes aumentar recorte sembrar miedo caer milisegundo ingresosy recortar nuevo,-1
enterar rajoy monago sanidad educacin calidad equitativo condicin necesario consumir familiar,0
primo riesgo disparar bolsa caer responder milisegundo recorte poner pensar salir social crisis,-1
si familia ver peligrar salud educacin familia guardar si acaso aqu consumir nadie,-1
gobernar temer intervencin temer gobernar est intervenir an saber,0
guindo decir q volatilidad primo har perder rumbo qu contar q hacer lemahn brothers quebr,-1
aguirre descartar devolver competencia sanidad educacin,-1
esperanzar aguirre pedir disolucin parlamentar eligi tiempo ayudar paraso fiscal eurovegas demcrata,0
acordar bravo claridad aguirre proponer devolver educacin sanidad justicia,1
psoe saber gestionar crisis perfectamente querr decir experto crearlas,-1
territorio comanche columna maana acosar hostilidad padecer gobernar espaa,-1
crack total arte vender tve mundo derrumbar enamorar ir,1
presentar acordar dicesis q torrar cabecera santo bartolom quedar exento hallazgo logroeses,1
jaja hoy futbol gracia ofertar explcamelo tener carácter,1
rajoy explicar pnv q experto indicar condicionar d trasladar guernica inversor seguro tomar noto,-1
rt senado coser est caer pnv preguntar rajoy trasladar guernica,-1
froilan preocupar menos primo tambien disparar aunque sabamos riesgo,-1
gran tertulio rt hoy joaqun vila,1
sencillo cobrar milisegundo deber pagar milisegundo impuesto as pagar milisegundo medicinar repago,0
marcelino iglesia psoe interpelar rajoy atacar ajuste sanidad educacin linear rojo sumo reformar laboral,-1
algn barn sumo harakiri autonmico proponer aguirre,-1
amaiur pedir romper seleccin espaola trocearla equipo autonmicos espaa francia alemania mantendr seleccionar,-1
psoe lneas rojo restar preocupar nmeros rojo psoe dejar caraqueespalda,-1
tremendo miglesias senado paso espaa culpar gob dar,-1
rey felicitar prncipe saud exonerar casar violacin palmar necesario,0
rajoy har posible imposible aceptar enmienda psoe reformar laboral vosotros,-1
iglesia seguir preguntar reformar laboral qu hablar primo qu,-1
iu tardar proponer federal raz iniciativo deportar est cayendoesto traca,-1
rajoy reprochar psoe apoyar ley estabilidad,-1
increble sesin control caer palabra primo riesgo preguntar rajoy decir,-1
pp apoy psoe reformaconstitucin estabilidadahora psoe apoyar pp ley desarrollar decir reformar,1
jueves noche preparar gordo,1
tardeadems escuchar coser debatir creacin emplear impulsar formacin profesional,1
segundo seleccin espaola ftbol campeón mundo europa segundo todo seleccionar espaolas deportivo,1
nuevo confirmacin importante prensar poder preguntar rajoy decir recorte sanidad educacin,1
iglesia reprochar gob caos pnico generar recortar millón euro sanidad educacin rajoy metro,-1
irn cerrar suministrar petrleo espaa ir,-1
bonito cdiz lstima volver madrid regresar imagen dedicar querido,1
espaa bordar d intervencin senado congreso hablar guernica d seleccionar deportivo coherente,1
bono espaol acercar cds encarecer punto ir,-1
caer rajoy ir senado hablar recorte psoe preguntar concursar ideaspara qu servir senado,-1
aguirredemostrado quedo q poltica directo miedopara votadoojal hacer casar dudar,-1
miriam blasco pas vasco paraliz alegr victoria espaa mundial,1
casar preguntar servir escenario aunque escasamente til irrelevante,-1
rajoy plantear harakiri autonmico ojo as empez amnista fiscal,-1
mas querer publicar ls balanza fiscal provincia comarcastampoco ls comercialessolo querer mentira repetir mil vez,-1
miriam blascooro olmpicoportavoz deporte pp deportista sentir orgulloso representar pas llegar milisegundo alto,1
aznar claro primo riesgo consecuencia nacin pedir milisegundo reformar teletipo,0
ah si miedo dar,-1
aguirre proponer devolver educacin sanidad justicia ir,-1
aguirre razn mas valer vez colorar amarillo devolver competencia declarar autonomia fiscal total,-1
si furamos americano mirsemos espaa tendramos aqui ahorrar todo vida fondo pensionar pensar,1
tratar preguntarle rajoy situacin mercar dar volver salir puerta atrs senado increble,-1
absolver abogar acusar dirigir aparato huir eta laguna instruccin marlaska firmar gmez bermdez,0
pagar medicamento menos cama milisegundo esperar eliminacin tratamiento gobernar disparar primo riesgo salud,-1
mas curioso imagen periodista peder rajoy mensaje uno palabra tranquilidad dar volver salir puerta,1
gmez bermdez atacar instruccin sustituir hoy marlaska mero sospechar impresionar subjetivo prueba,-1
qu poco cintura hombre rajoy plantear debatir autonmico,-1
q aguirre anecdtico darle lección rajoy est ofrecer pp mercar alternativo rajoy votar,-1
tocar infierno dedosel ibex caer bono alcanzar primo subir punto,-1
solo bono algn miembro psoe q corroborar ideo aguirre estaramos senda q llevar solucionar problema,-1
mercar ver video rajoy mudar huir periodista,-1
diputar iu burlar merkel alemania rozar pleno emplear incluso región antiguo rda arruin comunismo,-1
hijo si morir pues morir escalofriante acepto malnutricin muerte partir destinar,-1
hora familia recibir apoyar recibi banca mas sensato q decir fmi tioempo,1
rajoy dar espalda preguntar fotogalera cmo salir senado carrera eludir periodista,-1
necesitar urgentemente tweet rerme x favor desploming ﻿1 d rajoy ver acabar mes,1
ofertar mantener cualquiera dar carácter fcil intentar siguiente,-1
imgenes rajoy huir periodista tardar senado definir palabra,-1
psoe oponer cambiar modelar hacer financiarlo poder,-1
creer rajoy querer solidarizarse froiln tambin disparar pierna slo explicar bochorno senado,0
lgico si recobrar sueldo mas alto irn privar descremar pblica,1
ciertamente rt hora familia recibir apoyar recibi banca milisegundo sensato q decir fmi,1
pblica beneficencia viejo discursar derecho pp escap campaa,-1
bueno ser mas abrazo,1
situación q pp gobernar parecer olvidarse hacer comunicacin echar menos,-1
rajoy huir periodista senado,-1
buensimas foto mismo presidente ley transparencia,1
ojo gravar polica investig ilegalmente segn ministerio interior,-1
qu si bcn gene invertir menos d recaudar llamacohesiny si gob central invertir menos catalua expoliar,-1
peor,-1
espaa luchar fantasma rescatar editorial hora,-1
preparar debatir especial situacin emergencia q vivir sos bienestar especial jueves hora hora,1
hacer creble vez primo demostrar creer preguntar qu milisegundo poder hacer,-1
congreso tramitar comparecencia rajoy huir senado x garaje xa responder periodista,-1
avalar candidatura ana beltrn presidir pp navarro representar partir renovar abrir avanzar querer,1
blog tribuna quincenal abc crisis capitalismo,-1
cabezonera seguir hora ver maana rajoy volver tener doblete congreso,1
menos mal rajoy previsible aguirre proponer eliminar autonomas tras ver rajoy ste decir plantear debatirlo,0
aguirre pedir suprimir parlamento regional comunidad madrid tendra presidente si asamblea,-1
equivocar rajoy escapar puerta lateral senado gobernar acta peor momento d aznar slo mesar luego empezar,-1
espaa expoliar madrileos balear ca lderes recaudar milisegundo invertir gob central absurdo,-1
qu pasar si intervenir ir brillante aniisis gran daz gimnez,1
rt all viernes demostrar capacidad emprendedor mlaga,1
arenar recordar educacin sanidad estn preservar constitucin proponer gran acordar poltico,1
mirar preocupacin,-1
ciuerc defender mismo litro extremo derecho italianala ligar norte decilitro dimitir bossiseparacin fiscal luego poltica romo ladrón,-1
em invent interior asegurar anterior gobernar investig ilegalmente ignacio gonzlez,0
cuanto ahorrar eliminar operación cambiar sexo contar,1
aguirre abrir meln proponer devolver competencia debatir caro caro,-1
patronato recaudacin permitir aplazar pagar impuesto mesar,-1
aniversario disolucin beatles cantar canción ridculo mejor ver,-1
decir rajoy reformar autonmico est agenda qu parecer,-1
emprendedor malagueo confa autoempleo salir crisis,1
cncer enfermedad social,-1
sabio ls xenfobos d ligar norte encabezar manifestación separatista bajar lema d romo ladronaos sonar,-1
froilan meter tirar pie est hospital contar ltima hora,-1
hoy vestir tsqv clase filosofamejor preguntar qu relacin tadmiro qu clase,1
jamie oliver criticar pasividad polticos frente obesidad,-1
motivación hacer dieta perder pesar dieta milagro by,-1
presentacin espaa artproject google reconocimiento ciudad,1
internet gran autopista informacin promocin cultural turstica ahora google alidado mundial,1
autopsia confirmar q muri pelotazo ir,-1
pp decir ahorrar sanidad calendario vacunal romper tarjeta sanitario historia digital comn,-1
decir casi rajoy huir periodista senado presidente siempre dar caro,-1
gobernar sacrificar sanidad mercar recorte prestación lujo repagos rentar romper modelar universal,-1
abortar entrar captulo recorte sanidad qu parecer,-1
lejos ahorrar recorte repagos slo injusto sino adems ineficiente milisegundo gastar amigo competidor,-1
maravilloso pelicula recomer,1
consejoscomo ser mas feliz,1
grande grande rt jajajaja bezazos,1
definitivo tratar sacrificio mercar arbitrario insaciable expulsar clase medio privar,-1
telesucesos si querer informacin criterio telediario,1
tratar utilizar crisis miedo devaluar rentar asalariar asaltar medioestar caos creativo,-1
periodista perseguir rajoy rajoy perseguir pattica imagen huir,-1
si continuar recorte hachazo hundir recesin parir masivo reducir dficit disparar deuda,-1
trabajador q sacrificanfamilias q apretar cinturnadministraciones q adelgazar mercar q mirar presidente q escaquea,-1
demoledor rajoy decir siempre dara caro hoy huir periodista,-1
rt sencillo boys will be boys,1
arenar dar espalda cmaras andaluz andaluz dar litro elección rajoy hoy hacer mismo mal,-1
bueno tarde chico dejar links oficialesen youtube kiko rivera salir cuartar video colgar recmedia,1
unico oficial abrazo chico,1
